Date,Country,Region,Region Code,lat,long,Region code,ISO Code,Map Region,Population,Area,Total Cases,Deaths,Recovered,Tests,Tested People,Active Cases,Hospitalized,Quarantined,Intensive Care,Other Hospitalized,Prev Total Cases,Previous Daily Cases,Daily Cases,Daily Deaths,Daily Recovered,Daily Tests,Daily Tested People,Daily Active Cases,Daily Hospitalized,Daily Quarantined,Daily Intensive Care,Daily Other Hospitalized,Weekly Cases,Weekly Deaths,Weekly Recovered,Weekly Tests,Weekly Tested People,Weekly Active Cases,Weekly Hospitalized,Weekly Quarantined,Weekly Intensive Care,Weekly Other Hospitalized,Last Update,note_it,note_en
2020-04-11,ITA,Sicilia,19,38.11569725,13.362356699999998,19,IT-82,Sicilia,4999891,25832,2364,154,209,33787,,2001,620,1381,58,562,2302,70,62,6,22,2631,,34,-10,44,-4,-6,432,43,114,13891,,275,-7,282,-16,9,2020-04-11 17:00:00,,
2020-04-11,ITA,Toscana,9,43.76923077,11.25588885,9,IT-52,Toscana,3729641,22987,6958,467,499,75756,,5992,1234,4758,237,997,6727,175,231,13,48,3755,,170,-33,203,-19,-14,1287,160,189,27870,,938,-181,1119,-49,-132,2020-04-11 17:00:00,,
2020-04-11,ITA,P.A. Trento,4,46.06893511,11.12123097,24,IT-32,Trentino-Alto Adige,541380,6207,2970,284,622,16646,,2064,397,1667,62,335,2816,108,154,9,75,1665,,70,-8,78,-8,0,750,74,365,6783,,311,-37,348,-19,-18,2020-04-11 17:00:00,,
2020-04-11,ITA,Umbria,10,43.10675841,12.38824698,10,IT-55,Umbria,882015,8464,1309,52,534,17661,,723,176,547,39,137,1302,4,7,0,36,1336,,-29,-9,-20,0,-9,99,11,292,5852,,-204,-35,-169,-5,-30,2020-04-11 17:00:00,,
2020-04-11,ITA,Valle d'Aosta,2,45.73750286,7.320149366,2,IT-23,Valle d'Aosta,125666,3261,902,107,205,3464,,590,135,455,17,118,879,11,23,0,35,136,,-12,-12,0,1,-13,154,25,99,1190,,30,49,-19,-6,55,2020-04-11 17:00:00,,
2020-04-11,ITA,Veneto,5,45.43490485,12.33845213,5,IT-34,Veneto,4905854,18020,13768,831,2188,190912,,10749,1716,9033,251,1465,13421,488,347,38,207,10212,,102,-62,164,-6,-56,2944,224,1064,57623,,1656,-299,1955,-73,-226,2020-04-11 17:00:00,,
2020-04-12,ITA,Abruzzo,13,42.35122196,13.39843823,13,IT-65,Abruzzo,1311580,10832,2160,212,206,20594,,1742,400,1342,54,346,2120,106,40,6,16,1153,,18,31,-13,0,31,457,54,81,6996,,322,-14,336,-13,-1,2020-04-12 17:00:00,,
2020-04-12,ITA,Basilicata,17,40.63947052,15.80514834,17,IT-77,Basilicata,562869,10073,315,18,20,4355,,277,73,204,12,61,312,4,3,1,6,305,,-4,1,-5,0,1,37,5,9,1424,,23,9,14,-6,15,2020-04-12 17:00:00,,
2020-04-12,ITA,P.A. Bolzano,4,46.49933453,11.35662422,4,IT-32,Trentino-Alto Adige,533050,7400,2098,205,378,23246,,1515,228,1287,45,183,1957,2,141,5,-110,1060,,246,-74,320,-11,-63,454,47,118,7523,,289,-64,353,-8,-56,2020-04-12 17:00:00,dc-IT-0002,dc-EN-0002
2020-04-12,ITA,Calabria,18,38.90597598,16.59440194,18,IT-78,Calabria,1947131,15222,923,66,62,18211,,795,179,616,14,165,915,14,8,0,5,718,,3,-5,8,-1,-4,128,10,29,5134,,89,-8,97,1,-9,2020-04-12 17:00:00,,
2020-04-12,ITA,Campania,15,40.83956555,14.25084984,15,IT-72,Campania,5801692,13671,3604,242,305,35448,,3057,608,2449,82,526,3517,75,87,4,28,1667,,55,-59,114,-3,-56,644,53,155,12309,,436,-109,545,-26,-83,2020-04-12 17:00:00,,
2020-04-12,ITA,Emilia-Romagna,8,44.49436681,11.341720800000001,8,IT-45,Emilia-Romagna,4489477,22453,20098,2564,3862,96704,,13672,3826,9846,335,3491,19635,507,463,83,203,4945,,177,-45,222,-6,-39,3009,513,1661,26718,,835,-388,1223,-40,-348,2020-04-12 17:00:00,,
2020-04-12,ITA,Friuli Venezia Giulia,6,45.6494354,13.76813649,6,IT-36,Friuli-Venezia Giulia,1215220,7924,2431,195,910,29988,,1326,188,1138,28,160,2393,44,38,10,84,303,,-56,-12,-44,0,-12,383,41,379,8336,,-37,-47,10,-22,-25,2020-04-12 17:00:00,,
2020-04-12,ITA,Lazio,12,41.89277044,12.48366722,12,IT-62,Lazio,5879082,17232,4845,279,749,68954,,3817,1469,2348,201,1268,4723,140,122,6,29,3713,,87,2,85,-2,4,965,60,274,24296,,631,37,594,4,33,2020-04-12 17:00:00,,
2020-04-12,ITA,Liguria,7,44.41149315,8.9326992,7,IT-42,Liguria,1550640,5416,5494,749,1412,21983,,3333,1176,2157,144,1032,5376,185,118,15,103,1095,,0,27,-27,-2,29,1045,193,612,6936,,240,-115,355,-21,-94,2020-04-12 17:00:00,,
2020-04-12,ITA,Lombardia,3,45.46679409,9.190347404,3,IT-25,Lombardia,10060574,23864,59052,10621,17166,205832,,31265,13145,18120,1176,11969,57592,1544,1460,110,343,9530,,1007,-55,1062,2,-57,8597,1716,3740,55848,,3141,-181,3322,-141,-40,2020-04-12 17:00:00,,
2020-04-12,ITA,Marche,11,43.61675973,13.5188753,11,IT-57,Marche,1525271,9401,5303,700,1489,21057,,3114,1063,2051,114,949,5211,127,92,11,198,997,,-117,-15,-102,-4,-11,839,101,1202,5805,,-464,-75,-389,-37,-38,2020-04-12 17:00:00,,
2020-04-12,ITA,Molise,14,41.55774754,14.65916051,14,IT-67,Molise,305617,4461,257,15,40,2471,,202,31,171,4,27,246,3,11,1,1,270,,9,-1,10,0,-1,33,2,16,967,,15,-8,23,-2,-6,2020-04-12 17:00:00,,
2020-04-12,ITA,Piemonte,1,45.0732745,7.680687483,1,IT-21,Piemonte,4356406,25387,16660,1729,2426,66555,,12505,3810,8695,381,3429,16008,996,652,96,221,3978,,335,-9,344,-3,-6,4298,561,1409,28016,,2328,-106,2434,-63,-43,2020-04-12 17:00:00,,
2020-04-12,ITA,Puglia,16,41.12559576,16.86736689,16,IT-75,Puglia,4029053,19541,2989,260,277,30973,,2452,680,1772,71,609,2904,95,85,7,28,1510,,50,-20,70,-2,-18,672,78,164,10893,,430,-53,483,-88,35,2020-04-12 17:00:00,,
2020-04-12,ITA,Sardegna,20,39.21531192,9.110616306,20,IT-88,Sardegna,1639591,24100,1113,73,137,10663,,903,135,768,26,109,1091,28,22,0,7,543,,15,-2,17,2,-4,206,30,88,3506,,88,-16,104,1,-17,2020-04-12 17:00:00,,
2020-04-12,ITA,Sicilia,19,38.11569725,13.362356699999998,19,IT-82,Sicilia,4999891,25832,2416,163,223,36098,,2030,605,1425,53,552,2364,62,52,9,14,2311,,29,-15,44,-5,-10,422,47,119,14194,,256,-27,283,-23,-4,2020-04-12 17:00:00,,
2020-04-12,ITA,Toscana,9,43.76923077,11.25588885,9,IT-52,Toscana,3729641,22987,7235,495,578,78640,,6162,1221,4941,238,983,6958,231,277,28,79,2884,,170,-13,183,1,-14,1388,170,241,27634,,977,-166,1143,-38,-128,2020-04-12 17:00:00,,
2020-04-12,ITA,P.A. Trento,4,46.06893511,11.12123097,24,IT-32,Trentino-Alto Adige,541380,6207,3053,293,678,17797,,2082,383,1699,61,322,2970,154,83,9,56,1151,,18,-14,32,-1,-13,768,76,405,7321,,287,-49,336,-19,-30,2020-04-12 17:00:00,,
2020-04-12,ITA,Umbria,10,43.10675841,12.38824698,10,IT-55,Umbria,882015,8464,1319,52,580,18672,,687,168,519,39,129,1309,7,10,0,46,1011,,-36,-8,-28,0,-8,80,9,282,6224,,-211,-36,-175,-6,-30,2020-04-12 17:00:00,,
2020-04-12,ITA,Valle d'Aosta,2,45.73750286,7.320149366,2,IT-23,Valle d'Aosta,125666,3261,921,112,221,3510,,588,125,463,16,109,902,23,19,5,16,46,,-2,-10,8,-1,-9,139,21,106,1120,,12,6,6,-7,13,2020-04-12 17:00:00,,
2020-04-12,ITA,Veneto,5,45.43490485,12.33845213,5,IT-34,Veneto,4905854,18020,14077,856,2492,198442,,10729,1677,9052,249,1428,13768,347,309,25,304,7530,,-20,-39,19,-2,-37,2851,225,1306,57532,,1320,-326,1646,-80,-246,2020-04-12 17:00:00,,
2020-04-13,ITA,Abruzzo,13,42.35122196,13.39843823,13,IT-65,Abruzzo,1311580,10832,2213,224,211,20667,,1778,405,1373,54,351,2160,40,53,12,5,73,,36,5,31,0,5,492,55,84,6469,,353,-1,354,-12,11,2020-04-13 17:00:00,,
2020-04-13,ITA,Basilicata,17,40.63947052,15.80514834,17,IT-77,Basilicata,562869,10073,319,18,31,4545,,270,76,194,12,64,315,3,4,0,11,190,,-7,3,-10,0,3,32,5,19,1484,,8,12,-4,-6,18,2020-04-13 17:00:00,,
2020-04-13,ITA,P.A. Bolzano,4,46.49933453,11.35662422,4,IT-32,Trentino-Alto Adige,533050,7400,2149,212,400,24157,,1537,231,1306,41,190,2098,141,51,7,22,911,,22,3,19,-4,7,427,48,102,7332,,277,-66,343,-11,-55,2020-04-13 17:00:00,,
2020-04-13,ITA,Calabria,18,38.90597598,16.59440194,18,IT-78,Calabria,1947131,15222,928,67,70,18596,,791,172,619,12,160,923,8,5,1,8,385,,-4,-7,3,-2,-5,111,9,33,4963,,69,-12,81,-2,-10,2020-04-13 17:00:00,,
2020-04-13,ITA,Campania,15,40.83956555,14.25084984,15,IT-72,Campania,5801692,13671,3670,248,360,36770,,3062,686,2376,80,606,3604,87,66,6,55,1322,,5,78,-73,-2,80,612,44,204,12244,,364,-25,389,-21,-4,2020-04-13 17:00:00,,
2020-04-13,ITA,Emilia-Romagna,8,44.49436681,11.341720800000001,8,IT-45,Emilia-Romagna,4489477,22453,20440,2615,4007,99047,,13818,3821,9997,331,3490,20098,463,342,51,145,2343,,146,-5,151,-4,-1,2884,507,1610,26884,,767,-355,1122,-41,-314,2020-04-13 17:00:00,,
2020-04-13,ITA,Friuli Venezia Giulia,6,45.6494354,13.76813649,6,IT-36,Friuli-Venezia Giulia,1215220,7924,2482,202,973,30941,,1307,189,1118,30,159,2431,38,51,7,63,953,,-19,1,-20,2,-1,379,44,424,8669,,-89,-46,-43,-16,-30,2020-04-13 17:00:00,,
2020-04-13,ITA,Lazio,12,41.89277044,12.48366722,12,IT-62,Lazio,5879082,17232,4968,284,764,72746,,3920,1514,2406,200,1314,4845,122,123,5,15,3792,,103,45,58,-1,46,937,55,262,25276,,620,82,538,3,79,2020-04-13 17:00:00,,
2020-04-13,ITA,Liguria,7,44.41149315,8.9326992,7,IT-42,Liguria,1550640,5416,5596,760,1471,23129,,3365,1226,2139,138,1088,5494,118,102,11,59,1146,,32,50,-18,-6,56,1047,165,634,7596,,248,-77,325,-24,-53,2020-04-13 17:00:00,,
2020-04-13,ITA,Lombardia,3,45.46679409,9.190347404,3,IT-25,Lombardia,10060574,23864,60314,10901,17478,211092,,31935,13171,18764,1143,12028,59052,1460,1262,280,312,5260,,670,26,644,-33,59,8780,1699,3615,56103,,3466,-86,3552,-200,114,2020-04-13 17:00:00,,
2020-04-13,ITA,Marche,11,43.61675973,13.5188753,11,IT-57,Marche,1525271,9401,5381,713,1588,28379,,3080,1067,2013,108,959,5303,92,78,13,99,7322,,-34,4,-38,-6,10,767,101,1292,12460,,-626,-74,-552,-32,-42,2020-04-13 17:00:00,,
2020-04-13,ITA,Molise,14,41.55774754,14.65916051,14,IT-67,Molise,305617,4461,257,15,40,2522,,202,32,170,4,28,257,11,0,0,0,51,,0,1,-1,0,1,33,2,16,976,,15,-7,22,-1,-6,2020-04-13 17:00:00,,
2020-04-13,ITA,Piemonte,1,45.0732745,7.680687483,1,IT-21,Piemonte,4356406,25387,17134,1826,2543,69170,,12765,3723,9042,379,3344,16660,652,474,97,117,2615,,260,-87,347,-2,-85,4210,575,1415,28047,,2220,-199,2419,-59,-140,2020-04-13 17:00:00,,
2020-04-13,ITA,Puglia,16,41.12559576,16.86736689,16,IT-75,Puglia,4029053,19541,3065,267,286,31922,,2512,671,1841,71,600,2989,85,76,7,9,949,,60,-9,69,0,-9,621,72,152,9863,,397,-51,448,-26,-25,2020-04-13 17:00:00,,
2020-04-13,ITA,Sardegna,20,39.21531192,9.110616306,20,IT-88,Sardegna,1639591,24100,1128,75,139,11010,,914,134,780,27,107,1113,22,15,2,2,347,,11,-1,12,1,-2,206,28,83,3489,,95,-15,110,1,-16,2020-04-13 17:00:00,,
2020-04-13,ITA,Sicilia,19,38.11569725,13.362356699999998,19,IT-82,Sicilia,4999891,25832,2458,171,237,37311,,2050,605,1445,51,554,2416,52,42,8,14,1213,,20,0,20,-2,2,412,48,129,13847,,235,-32,267,-23,-9,2020-04-13 17:00:00,,
2020-04-13,ITA,Toscana,9,43.76923077,11.25588885,9,IT-52,Toscana,3729641,22987,7390,518,615,80889,,6257,1217,5040,225,992,7235,277,155,23,37,2249,,95,-4,99,-13,9,1389,168,265,28040,,956,-178,1134,-54,-124,2020-04-13 17:00:00,,
2020-04-13,ITA,P.A. Trento,4,46.06893511,11.12123097,24,IT-32,Trentino-Alto Adige,541380,6207,3126,300,746,18586,,2080,382,1698,56,326,3053,83,73,7,68,789,,-2,-1,-1,-5,4,778,70,466,7456,,242,-51,293,-23,-28,2020-04-13 17:00:00,,
2020-04-13,ITA,Umbria,10,43.10675841,12.38824698,10,IT-55,Umbria,882015,8464,1320,52,643,18740,,625,165,460,38,127,1319,10,1,0,63,68,,-62,-3,-59,-1,-2,67,8,306,6167,,-247,-40,-207,-8,-32,2020-04-13 17:00:00,,
2020-04-13,ITA,Valle d'Aosta,2,45.73750286,7.320149366,2,IT-23,Valle d'Aosta,125666,3261,927,115,230,3614,,582,124,458,15,109,921,19,6,3,9,104,,-6,-1,-5,-1,0,122,19,88,1024,,15,-6,21,-6,0,2020-04-13 17:00:00,,
2020-04-13,ITA,Veneto,5,45.43490485,12.33845213,5,IT-34,Veneto,4905854,18020,14251,882,2603,203077,,10766,1672,9094,245,1427,14077,309,174,26,111,4635,,37,-5,42,-4,-1,2663,220,1399,56789,,1044,-364,1408,-77,-287,2020-04-13 17:00:00,,
2020-04-14,ITA,Abruzzo,13,42.35122196,13.39843823,13,IT-65,Abruzzo,1311580,10832,2245,232,213,20935,,1800,397,1403,52,345,2213,53,32,8,2,268,,22,-8,30,-2,-6,446,60,77,6031,,309,-7,316,-15,8,2020-04-14 17:00:00,,
2020-04-14,ITA,Basilicata,17,40.63947052,15.80514834,17,IT-77,Basilicata,562869,10073,319,19,35,4759,,265,74,191,12,62,319,4,0,1,4,214,,-5,-2,-3,0,-2,28,5,23,1599,,0,10,-10,-5,15,2020-04-14 17:00:00,,
2020-04-14,ITA,P.A. Bolzano,4,46.49933453,11.35662422,4,IT-32,Trentino-Alto Adige,533050,7400,2184,214,406,24457,,1564,216,1348,39,177,2149,51,35,2,6,300,,27,-15,42,-2,-13,373,40,70,6696,,263,-173,436,-25,-148,2020-04-14 17:00:00,,
2020-04-14,ITA,Calabria,18,38.90597598,16.59440194,18,IT-78,Calabria,1947131,15222,956,68,72,19014,,816,173,643,12,161,928,5,28,1,2,418,,25,1,24,0,1,123,8,32,4942,,83,-10,93,-2,-8,2020-04-14 17:00:00,,
2020-04-14,ITA,Campania,15,40.83956555,14.25084984,15,IT-72,Campania,5801692,13671,3769,260,415,38094,,3094,700,2394,82,618,3670,66,99,12,55,1324,,32,14,18,2,12,621,44,248,12315,,329,-6,335,-21,15,2020-04-14 17:00:00,,
2020-04-14,ITA,Emilia-Romagna,8,44.49436681,11.341720800000001,8,IT-45,Emilia-Romagna,4489477,22453,20752,2705,4269,101896,,13778,3801,9977,328,3473,20440,342,312,90,262,2849,,-40,-20,-20,-3,-17,2927,525,1672,26705,,730,-315,1045,-38,-277,2020-04-14 17:00:00,,
2020-04-14,ITA,Friuli Venezia Giulia,6,45.6494354,13.76813649,6,IT-36,Friuli-Venezia Giulia,1215220,7924,2520,206,1415,31764,,899,194,705,28,166,2482,51,38,4,442,823,,-408,5,-413,-2,7,367,42,805,8228,,-480,-35,-445,-16,-19,2020-04-14 17:00:00,,
2020-04-14,ITA,Lazio,12,41.89277044,12.48366722,12,IT-62,Lazio,5879082,17232,5111,300,789,74650,,4022,1543,2479,199,1344,4968,123,143,16,25,1904,,102,29,73,-1,30,962,62,243,25776,,657,122,535,7,115,2020-04-14 17:00:00,,
2020-04-14,ITA,Liguria,7,44.41149315,8.9326992,7,IT-42,Liguria,1550640,5416,5808,793,1549,24446,,3466,1100,2366,133,967,5596,102,212,33,78,1317,,101,-126,227,-5,-121,1051,173,624,7867,,254,-146,400,-23,-123,2020-04-14 17:00:00,,
2020-04-14,ITA,Lombardia,3,45.46679409,9.190347404,3,IT-25,Lombardia,10060574,23864,61326,11142,17821,214870,,32363,13199,19164,1122,12077,60314,1262,1012,241,343,3778,,428,28,400,-21,49,9001,1658,3323,55539,,4020,61,3959,-183,244,2020-04-14 17:00:00,,
2020-04-14,ITA,Marche,11,43.61675973,13.5188753,11,IT-57,Marche,1525271,9401,5426,728,1603,29160,,3095,1043,2052,106,937,5381,78,45,15,15,781,,15,-24,39,-2,-22,716,98,1261,12541,,-643,-58,-585,-33,-25,2020-04-14 17:00:00,,
2020-04-14,ITA,Molise,14,41.55774754,14.65916051,14,IT-67,Molise,305617,4461,257,15,42,2522,,200,30,170,4,26,257,0,0,0,2,0,,-2,-2,0,0,-2,33,2,16,941,,15,-10,25,-1,-9,2020-04-14 17:00:00,,
2020-04-14,ITA,Piemonte,1,45.0732745,7.680687483,1,IT-21,Piemonte,4356406,25387,17690,1927,2708,71678,,13055,3762,9293,367,3395,17134,474,556,101,165,2508,,290,39,251,-12,51,4347,608,1388,27557,,2351,-223,2574,-65,-158,2020-04-14 17:00:00,,
2020-04-14,ITA,Puglia,16,41.12559576,16.86736689,16,IT-75,Puglia,4029053,19541,3118,278,288,33071,,2552,673,1879,62,611,3065,76,53,11,2,1149,,40,2,38,-9,11,604,69,120,9922,,415,-35,450,-31,-4,2020-04-14 17:00:00,,
2020-04-14,ITA,Sardegna,20,39.21531192,9.110616306,20,IT-88,Sardegna,1639591,24100,1138,80,158,11893,,900,131,769,24,107,1128,15,10,5,19,883,,-14,-3,-11,-3,0,203,28,96,4213,,79,-17,96,-2,-15,2020-04-14 17:00:00,,
2020-04-14,ITA,Sicilia,19,38.11569725,13.362356699999998,19,IT-82,Sicilia,4999891,25832,2501,175,255,37877,,2071,605,1466,53,552,2458,42,43,4,18,566,,21,0,21,2,-2,404,50,142,13020,,212,-30,242,-20,-10,2020-04-14 17:00:00,,
2020-04-14,ITA,Toscana,9,43.76923077,11.25588885,9,IT-52,Toscana,3729641,22987,7527,538,637,82269,,6352,1227,5125,225,1002,7390,155,137,20,22,1380,,95,10,85,0,10,1354,169,260,25618,,925,-123,1048,-38,-85,2020-04-14 17:00:00,,
2020-04-14,ITA,P.A. Trento,4,46.06893511,11.12123097,24,IT-32,Trentino-Alto Adige,541380,6207,3141,310,749,18774,,2082,379,1703,54,325,3126,73,15,10,3,188,,2,-3,5,-2,-1,665,66,407,6744,,192,-59,251,-24,-35,2020-04-14 17:00:00,,
2020-04-14,ITA,Umbria,10,43.10675841,12.38824698,10,IT-55,Umbria,882015,8464,1321,53,646,18956,,622,164,458,37,127,1320,1,1,1,3,216,,-3,-1,-2,-1,0,58,4,278,5682,,-224,-34,-190,-4,-30,2020-04-14 17:00:00,,
2020-04-14,ITA,Valle d'Aosta,2,45.73750286,7.320149366,2,IT-23,Valle d'Aosta,125666,3261,947,118,270,3726,,559,126,433,14,112,927,6,20,3,40,112,,-23,2,-25,-1,3,112,18,128,972,,-34,-9,-25,-3,-6,2020-04-14 17:00:00,,
2020-04-14,ITA,Veneto,5,45.43490485,12.33845213,5,IT-34,Veneto,4905854,18020,14432,906,2790,208878,,10736,1660,9076,233,1427,14251,174,181,24,187,5801,,-30,-12,-18,-12,0,2507,211,1525,55336,,771,-216,987,-64,-152,2020-04-14 17:00:00,,
2020-04-15,ITA,Abruzzo,13,42.35122196,13.39843823,13,IT-65,Abruzzo,1311580,10832,2274,240,224,22500,,1810,385,1425,44,341,2245,32,29,8,11,1565,,10,-12,22,-8,-4,415,61,78,6654,,276,-8,284,-18,10,2020-04-15 17:00:00,,
2020-04-15,ITA,Basilicata,17,40.63947052,15.80514834,17,IT-77,Basilicata,562869,10073,320,21,38,5037,,261,72,189,12,60,319,0,1,2,3,278,,-4,-2,-2,0,-2,23,7,25,1741,,-9,7,-16,-5,12,2020-04-15 17:00:00,,
2020-04-15,ITA,P.A. Bolzano,4,46.49933453,11.35662422,4,IT-32,Trentino-Alto Adige,533050,7400,2224,223,425,25370,,1576,198,1378,32,166,2184,35,40,9,19,913,,12,-18,30,-7,-11,389,40,54,6505,,295,-135,430,-33,-102,2020-04-15 17:00:00,,
2020-04-15,ITA,Calabria,18,38.90597598,16.59440194,18,IT-78,Calabria,1947131,15222,971,71,81,19662,,819,167,652,11,156,956,28,15,3,9,648,,3,-6,9,-1,-5,112,11,37,4685,,64,-18,82,-4,-14,2020-04-15 17:00:00,,
2020-04-15,ITA,Campania,15,40.83956555,14.25084984,15,IT-72,Campania,5801692,13671,3807,278,442,39534,,3087,693,2394,86,607,3769,99,38,18,27,1440,,-7,-7,0,4,-11,539,57,254,11750,,228,-12,240,-11,-1,2020-04-15 17:00:00,,
2020-04-15,ITA,Emilia-Romagna,8,44.49436681,11.341720800000001,8,IT-45,Emilia-Romagna,4489477,22453,21029,2788,4664,106149,,13577,3713,9864,325,3388,20752,312,277,83,395,4253,,-201,-88,-113,-3,-85,2795,554,1774,27782,,467,-417,884,-36,-381,2020-04-15 17:00:00,,
2020-04-15,ITA,Friuli Venezia Giulia,6,45.6494354,13.76813649,6,IT-36,Friuli-Venezia Giulia,1215220,7924,2544,212,938,33800,,1394,187,1207,24,163,2520,38,24,6,-477,2036,,495,-7,502,-4,-3,326,43,304,9002,,-21,-16,-5,-17,1,2020-04-15 17:00:00,dc-IT-0004,dc-EN-0004
2020-04-15,ITA,Lazio,12,41.89277044,12.48366722,12,IT-62,Lazio,5879082,17232,5232,311,874,75584,,4047,1538,2509,196,1342,5111,143,121,11,85,934,,25,-5,30,-3,-2,966,67,300,20471,,599,101,498,0,101,2020-04-15 17:00:00,,
2020-04-15,ITA,Liguria,7,44.41149315,8.9326992,7,IT-42,Liguria,1550640,5416,5936,807,1665,25793,,3464,1079,2385,120,959,5808,212,128,14,116,1347,,-2,-21,19,-13,-8,1030,153,658,8272,,219,-183,402,-33,-150,2020-04-15 17:00:00,,
2020-04-15,ITA,Lombardia,3,45.46679409,9.190347404,3,IT-25,Lombardia,10060574,23864,62153,11377,17855,221968,,32921,13117,19804,1074,12043,61326,1012,827,235,34,7098,,558,-82,640,-48,-34,8739,1655,2708,54411,,4376,141,4235,-183,324,2020-04-15 17:00:00,,
2020-04-15,ITA,Marche,11,43.61675973,13.5188753,11,IT-57,Marche,1525271,9401,5503,746,1660,30329,,3097,994,2103,106,888,5426,45,77,18,57,1169,,2,-49,51,0,-49,644,94,1015,12797,,-465,-113,-352,-27,-86,2020-04-15 17:00:00,,
2020-04-15,ITA,Molise,14,41.55774754,14.65916051,14,IT-67,Molise,305617,4461,263,15,42,2855,,206,31,175,4,27,257,0,6,0,0,333,,6,1,5,0,1,37,2,10,853,,25,-3,28,0,-3,2020-04-15 17:00:00,,
2020-04-15,ITA,Piemonte,1,45.0732745,7.680687483,1,IT-21,Piemonte,4356406,25387,18229,2015,3019,75664,,13195,3704,9491,366,3338,17690,556,539,88,311,3986,,140,-58,198,-1,-57,4346,637,1503,27169,,2206,-212,2418,-57,-155,2020-04-15 17:00:00,,
2020-04-15,ITA,Puglia,16,41.12559576,16.86736689,16,IT-75,Puglia,4029053,19541,3184,288,323,34518,,2573,665,1908,73,592,3118,53,66,10,35,1447,,21,-8,29,11,-19,550,69,146,10025,,335,-64,399,-17,-47,2020-04-15 17:00:00,,
2020-04-15,ITA,Sardegna,20,39.21531192,9.110616306,20,IT-88,Sardegna,1639591,24100,1161,83,208,12395,,870,133,737,26,107,1138,10,23,3,50,502,,-30,2,-32,2,0,186,24,132,3902,,30,-10,40,-5,-5,2020-04-15 17:00:00,,
2020-04-15,ITA,Sicilia,19,38.11569725,13.362356699999998,19,IT-82,Sicilia,4999891,25832,2535,181,273,39867,,2081,590,1491,49,541,2501,43,34,6,18,1990,,10,-15,25,-4,-11,376,48,140,12429,,188,-38,226,-16,-22,2020-04-15 17:00:00,,
2020-04-15,ITA,Toscana,9,43.76923077,11.25588885,9,IT-52,Toscana,3729641,22987,7666,556,693,86348,,6417,1193,5224,216,977,7527,137,139,18,56,4079,,65,-34,99,-9,-25,1287,164,263,25363,,860,-133,993,-44,-89,2020-04-15 17:00:00,,
2020-04-15,ITA,P.A. Trento,4,46.06893511,11.12123097,24,IT-32,Trentino-Alto Adige,541380,6207,3220,318,798,19535,,2104,360,1744,48,312,3141,15,79,8,49,761,,22,-19,41,-6,-13,618,63,391,6277,,164,-71,235,-29,-42,2020-04-15 17:00:00,,
2020-04-15,ITA,Umbria,10,43.10675841,12.38824698,10,IT-55,Umbria,882015,8464,1322,54,686,20258,,582,159,423,37,122,1321,1,1,1,40,1302,,-40,-5,-35,0,-5,33,4,270,6153,,-241,-37,-204,-4,-33,2020-04-15 17:00:00,,
2020-04-15,ITA,Valle d'Aosta,2,45.73750286,7.320149366,2,IT-23,Valle d'Aosta,125666,3261,958,121,289,3894,,548,123,425,11,112,947,20,11,3,19,168,,-11,-3,-8,-3,0,108,19,147,941,,-58,-17,-41,-9,-8,2020-04-15 17:00:00,,
2020-04-15,ITA,Veneto,5,45.43490485,12.33845213,5,IT-34,Veneto,4905854,18020,14624,940,2895,216344,,10789,1621,9168,219,1402,14432,181,192,34,105,7466,,53,-39,92,-14,-25,2214,204,1392,53097,,618,-218,836,-66,-152,2020-04-15 17:00:00,,
2020-04-16,ITA,Abruzzo,13,42.35122196,13.39843823,13,IT-65,Abruzzo,1311580,10832,2346,243,253,23786,,1850,366,1484,42,324,2274,29,72,3,29,1286,,40,-19,59,-2,-17,415,49,82,6939,,284,3,281,-15,18,2020-04-16 17:00:00,,
2020-04-16,ITA,Basilicata,17,40.63947052,15.80514834,17,IT-77,Basilicata,562869,10073,336,22,41,5349,,273,69,204,9,60,320,1,16,1,3,312,,12,-3,15,-3,0,33,7,28,1875,,-2,2,-4,-8,10,2020-04-16 17:00:00,,
2020-04-16,ITA,P.A. Bolzano,4,46.49933453,11.35662422,4,IT-32,Trentino-Alto Adige,533050,7400,2267,225,449,26416,,1593,214,1379,34,180,2224,40,43,2,24,1046,,17,16,1,2,14,364,38,48,6541,,278,-113,391,-30,-83,2020-04-16 17:00:00,,
2020-04-16,ITA,Calabria,18,38.90597598,16.59440194,18,IT-78,Calabria,1947131,15222,1009,72,90,20642,,847,166,681,9,157,971,15,38,1,9,980,,28,-1,29,-2,1,135,11,42,4944,,82,-17,99,-6,-11,2020-04-16 17:00:00,,
2020-04-16,ITA,Campania,15,40.83956555,14.25084984,15,IT-72,Campania,5801692,13671,3887,286,483,41296,,3118,694,2424,76,618,3807,38,80,8,41,1762,,31,1,30,-10,11,543,59,239,11632,,245,-4,249,-18,14,2020-04-16 17:00:00,,
2020-04-16,ITA,Emilia-Romagna,8,44.49436681,11.341720800000001,8,IT-45,Emilia-Romagna,4489477,22453,21486,2843,4980,112105,,13663,3676,9987,316,3360,21029,277,457,55,316,5956,,86,-37,123,-9,-28,2809,527,1877,30390,,405,-401,806,-39,-362,2020-04-16 17:00:00,,
